2020-07-22 17:10:42-05:00,@MissAlle4,@saraibock Jajajajajaa ni lo vas a usar 🥴🥴🥴🥴,,
2020-07-22 17:11:00-05:00,@MissAlle4,@XimKarem Gracias 🖤☺️,,
2020-07-22 17:11:50-05:00,@jc_salazar,Aunque aún no estoy en ritmo no podría dejar este día sin correr. #atletismo #Cumpleaños https://t.co/HUD6dKzr9W,,
2020-07-22 17:13:16-05:00,@eberthaguilar,@majmx2020 😷 https://t.co/mAQMIv2oHt,,
2020-07-22 17:13:23-05:00,@memoaguiar,Porque @NetflixLAT  se apiadó? El nuevo catálogo ochentero es lo mejor que ha puesto!,,
2020-07-22 17:14:42-05:00,@VoyeurTampico,"Desde hoy empezamos con la venta de juguetes sexuales, si alguien gusta puede ponerse en contacto conmigo. Ya estam… https://t.co/u791Zy1BbJ",,
2020-07-22 17:15:03-05:00,@YaiiG_,Sólo tengo algo que decir del VIDEO NO BAILES SOLA. Me encantaaaaaaa 🤩💜,,
2020-07-22 17:15:48-05:00,@HctorGabrielGo2,@ElPajaroPicon_ Mi pregunta es porque se va porque le imponen jugadores o porque @PohlLisandro que nos diga si es verdad o mentira,,
2020-07-22 17:17:17-05:00,@WendyAg1409,Que pendeja neta 🤦🏻‍♀️   De: mi Para: mi,,
2020-07-22 17:17:23-05:00,@ESTFEDE,"@almitalares El Chin Chin, se acabó. El Chin Gao. El Chin Gatu...etc",,
2020-07-22 17:18:13-05:00,@sauceda_jos,Jajajajajajajjaa si quedé así 🤡🤡,,
2020-07-22 17:18:13-05:00,@EdselTL,Trabaja duro en silencio y deja que tu éxito haga el ruido,,
2020-07-22 17:19:15-05:00,@TOYLIBRABOY,@IgorMale321 Si,,
2020-07-22 17:19:25-05:00,@TOYLIBRABOY,@Joseph67442158 @IgorMale321 Si,,
2020-07-22 17:20:52-05:00,@LuzMa1_,@Flowernisse Yo solo venia a renovar mi permiso y regresar con mi hijo (Las Vegas) y no se ha podido lamentable.,,
2020-07-22 17:20:55-05:00,@TOYLIBRABOY,@PHOTOCESAR_GD Jajajaja 😂 te pasas 🤭,,
2020-07-22 17:21:34-05:00,@JassoKike,"Luego el agradecimiento de los sueldos, los bonos y así. https://t.co/vq6alUhgd2",,
2020-07-22 17:22:38-05:00,@SalvasTwittah,@Karmonse Esta con madressss,,
2020-07-22 17:23:10-05:00,@TheNiggox,Halo Infinite &lt;3,,
2020-07-22 17:23:24-05:00,@caricuevasv,@andrearlunaa Ya lo borre odie,,
2020-07-22 17:23:29-05:00,@_Aliro30,Mi estabilidad emocional depende de lo que ocurra mañana.  #10YearsOfOneDirection,,
2020-07-22 17:23:43-05:00,@dnkdxpe,Este mes de Netflix ni siquiera he terminado de ver algún capítulo de algo 🤔,,
2020-07-22 17:23:57-05:00,@_Aliro30,"@niaIIskind Tenia 10, ahora tengo 19🤡🤡",,
2020-07-22 17:24:25-05:00,@SalvasTwittah,😂😂😂😂,,
2020-07-22 17:24:57-05:00,@SalvasTwittah,Que ganas de eso que empieza con V,,
2020-07-22 17:24:59-05:00,@_Aliro30,@liampompitas Todas jaja:(,,
2020-07-22 17:25:18-05:00,@_Aliro30,Súper confirmo,,
2020-07-22 17:25:52-05:00,@venae_,https://t.co/mtUyx1MFsq,,
2020-07-22 17:26:48-05:00,@moymarq1,@LyonLeonR Ay te encargo el terremoto+tsunami en alaska... 🎚️,,
2020-07-22 17:27:14-05:00,@venae_,#bykel https://t.co/sXQn1fUbKK,,
2020-07-22 17:27:43-05:00,@_Aliro30,Mood https://t.co/Sh7J0Sdz6u,,
2020-07-22 17:33:29-05:00,@Olivares_119,@Emips15 @RudyMT9 me bajo del avión,,
2020-07-22 17:33:38-05:00,@_Aliro30,Nuestro equipo se llama somos los mejores,,
2020-07-22 17:34:27-05:00,@dmbarcenas_,Gracias a la miwa quiero ir a cuatro Ciénegas,,
2020-07-22 17:36:32-05:00,@MoishefHerCo,@EnriquEhlers Tu🍑,,
2020-07-22 17:36:38-05:00,@_Aliro30,Wuuut,,
2020-07-22 17:36:50-05:00,@charless_MT,Tanto estan Chingando los del #PRIAN con el Avión Presidencial y se les olvida que ahí andaban trepados de lambisco… https://t.co/UQG6HMMI9D,,
2020-07-22 17:37:57-05:00,@cokymendoza,"Un día como hoy #22julio de  1.999, despegó de Cabo Cañaveral, Florida, Estados Unidos el transbordador #Columbia,… https://t.co/aukvc87qly",,
2020-07-22 17:38:04-05:00,@FannyAgundis,Tengo que ir a Xalapa 🏃‍♀️🧳,,
2020-07-22 17:38:10-05:00,@tampico_,@Tu_IMSS @CONFE_ORG Felicitaciones a la Mtra. Alma Delia Jiménez Nolasco y la Dra. Verónica López Roldán representantes del IMSS.,,
2020-07-22 17:38:57-05:00,@austresalinas,Sopa de tortilla 👌🏻#LunchTime https://t.co/TuONXhadmD,,
2020-07-22 17:40:22-05:00,@capacidad_di,dí.......CAPACIDAD Conoce a las personas por sus habilidades y capacidades. https://t.co/DkP8JIZene,,
2020-07-22 17:41:47-05:00,@SalvasTwittah,HAHAHAHA,,
2020-07-22 17:42:42-05:00,@HamburguesaQMx,En estos días hacemos un anuncio muy bueno estamos preparando todo... Un nuevo Proyecto... Por favor seguirnos en T… https://t.co/RUpaA2h6Cg,,
2020-07-22 17:42:52-05:00,@NexosTuristicos,"Se inauguró virtualmente el Congreso Latinoamericano de Turismo, donde se discutirá durante tres días sobre los ret… https://t.co/rFKKliphC2",,
2020-07-22 17:43:05-05:00,@JuanJes25388704,@SofyC10 hola buenas tardes,,
2020-07-22 17:46:20-05:00,@robdangarciaa,Asi promociona Renta de Autobuses Transpais cotiza al 833.3371216 https://t.co/7IJPuIbJu4,,
2020-07-22 17:46:31-05:00,@Cessarerm,"En la octava emisión del Seminario Internacional tuvimos la participación de la Dra. Neringa Kalpokaite, la Dra Lau… https://t.co/W6NVFxO61N",,
2020-07-22 17:46:51-05:00,@Sapitolatino,"Un día como hoy #22julio de 1.992, nació en Grand Prairie, Texas, Estados Unidos Selena Marie Gomez #SelenaGomez Ca… https://t.co/HWTbcecX7c",,
2020-07-22 17:47:55-05:00,@ElliePerezMejia,💚 en Tampico https://t.co/POlVhi1zAQ,22.2553,-97.8686
2020-07-22 17:50:26-05:00,@adventistasmad,¡Entérate! ¿Quién podrá decirlo?🤷🏻‍♂️ #AdventistasDeMadero https://t.co/WHGxi9hYXC,,
2020-07-22 17:52:24-05:00,@dmbarcenas_,Las únicas salidas que eh tenido esta semana es al dermatólogo y al oftalmologo 🥺,,
2020-07-22 17:55:12-05:00,@JULIOBETA,Vamos a comer bien rico #QuedateEnCasa https://t.co/lAG9qDybsD,,
2020-07-22 17:56:07-05:00,@SeikerPeanut,@ingridruix #teamrain ☔️,,
2020-07-22 17:58:59-05:00,@ChuChitoCen,Hoy un día que va de mal en peor! 😔,,
2020-07-22 18:00:30-05:00,@zetina99,Soy Banner https://t.co/zy9sX8MQZR,,
2020-07-22 18:02:06-05:00,@alondrahuerta98,#10YearsOfOneDirection felices 10 años a los primeros pendejos a los que les empecé a creer sus mentiras 🥺🥺💕💕,,
2020-07-22 18:03:30-05:00,@SotelofanBlanca,Quiero hacer una compra en línea y no me deja y quiero hablar con un asesor y me pide mi clave y pues no me acuerdo… https://t.co/OzCTeyEiTz,,
2020-07-22 18:05:00-05:00,@alondrahuerta98,"o sea no mames, fueron los primero de los que me obsesione así machin, los amo, ya 8 años desde que los sigo 💕🥺 https://t.co/ZjZr9iT6SU",,
2020-07-22 18:06:48-05:00,@VoyeurTampico,"Por cierto, si alguna mujer quiere acompañarme para tener encuentros con otras parejas es bienvenida 😊  #findelcomunicado",,
2020-07-22 18:07:09-05:00,@Iberia28743469,"¿Podrían decirme de que lugar me siguen? Ciudad, estado, país? 😘😘😘 https://t.co/52KwcZkCqa",,
2020-07-22 18:10:20-05:00,@OirAmorTamp_,@rp_jackie @RioRomamx Gracias Jackie😔,,
2020-07-22 18:10:43-05:00,@adventistasmad,¡Entérate! Agradecemos a la cantante Thalía Sodi @thalia por comenzar a seguir nuestra cuenta en Instagram Adventis… https://t.co/qpL23fCl0W,,
2020-07-22 18:11:33-05:00,@87punto3,#AlAire🎙️,,
2020-07-22 18:11:41-05:00,@MoishefHerCo,@OscarGlzM Aqui tengo una bolsota de papas,,
2020-07-22 18:12:06-05:00,@CTopples,En estos momentos la bella Lore ya está lista para ti 🥰 https://t.co/lkvs7GWlWQ,,
2020-07-22 18:12:28-05:00,@OSCARLSAUCEDOH,Por el bien de #mexico🇲🇽 soy #antiamlo4tmorena Atte: #oscarsaucedo #amloveteya #amloco #amlopresidente… https://t.co/du2Fb4jbFc,22.27951,-97.88662
2020-07-22 18:12:41-05:00,@raul__abundis,"@SanJorge_Black @jfaynel @7781Vela Según López y Nhale van a construir la refinería en 3 años, entonces les faltarí… https://t.co/Kcggr400yn",,
2020-07-22 18:13:19-05:00,@__NicoDiaz,"No miento eh llorado soy hombre y es fuerte lo que yo eh pasado , lloro por mi gente a los que la muerte se los ah llevado",,
2020-07-22 18:14:29-05:00,@sjs_xix,"@historyDatosMX Y a poco creen que ya se les acabo su maldición? 🤣 Ilusos, siguen en su etapa de peor @CruzAzulCD 😂😂😂",,
2020-07-22 18:14:41-05:00,@sauceda_jos,"Mis amig@s también me mintieron , quede así 🤡",,
2020-07-22 18:15:40-05:00,@alondrahuerta98,#10YearsOfOneDirection ajá y luego?,,
2020-07-22 18:16:07-05:00,@raul__abundis,"@SanJorge_Black @jfaynel @7781Vela Una refinería consta, cuando menos de unas 18 plantas de proceso y otras 6 más c… https://t.co/uZaYWnzgGi",,
2020-07-22 18:16:31-05:00,@sjs_xix,@FrankieVillaA1 Ah ok...👍,,
2020-07-22 18:18:16-05:00,@RedPhoto_V,#love #volleyball #beautiful #fashion #tbt #a7iii #selfie #summer #art #repost #girl #fotografoslatinoss… https://t.co/cg9X1fJcit,22.26465,-97.78603
2020-07-22 18:18:18-05:00,@MirozReyes,¿Quieres salvar tu matrimonio y no sabes qué hacer? ¡Yo tampoco! Pero sí sé tramitar tu divorcio!!,,
2020-07-22 18:24:28-05:00,@uriel3366,Hoy me dijeron weey ya mero cumples años con una emoción.  Y yo así de 😒wiii que emoción.,,
2020-07-22 18:26:42-05:00,@MexTaniel,Handsome handsome @special1004,,
2020-07-22 18:28:15-05:00,@SotelofanBlanca,No pues es más seguro que la pinche tarjeta me allá tragado el dinero 🙂 jajajaja por eso no me gusta meterle dinero… https://t.co/iLQEfbafxr,,
2020-07-22 18:29:27-05:00,@vismer,"@TELMEXSoluciona ahora si Telmex, échame la mano con mi internet, no hay, ni línea, no puedo trabajar y voy a perder clientes",,
2020-07-22 18:29:56-05:00,@SotelofanBlanca,Weyy yo ya tenía mis cosas en el carrito de la página de miniso🙂,,
2020-07-22 18:30:31-05:00,@SotelofanBlanca,Bueno las voy a tener que comprar con la de Banorte igual esa no se raja jajaja,,
2020-07-22 18:30:51-05:00,@mildretloredo,La gente es muy mal agradecida,,
2020-07-22 18:31:49-05:00,@adventistasmad,¡Entérate! Agradecemos a la cantante Thalía Sodi @thalia por comenzar a seguir nuestra cuenta en Instagram Adventis… https://t.co/wr15COJorY,,
2020-07-22 18:32:50-05:00,@tabaco_oscuro,Te amo Xalapa,,
2020-07-22 18:33:03-05:00,@OSCARLSAUCEDOH,#LopezDestruyendoMexico #AMLO #LOPEZveteYA #LOPEZalPenal #AmloRidiculoMundial #FRENAAA #FRENA… https://t.co/fig0HWCIhx,,
2020-07-22 18:34:58-05:00,@SotelofanBlanca,Conclusión si ya tienen dinero guardado en una tarjeta no le metan a otra por qué se los va a chingar🙂😂 Wey pero no… https://t.co/VA3m9jdb42,,
2020-07-22 18:35:08-05:00,@_Aliro30,Crei que era el Real,,
2020-07-22 18:36:15-05:00,@heidyyhdz,Primer mes 💙👶🏻 https://t.co/weNxM5kCVy,,
2020-07-22 18:36:20-05:00,@SotelofanBlanca,Conclusión si ya tienen dinero guardado en una tarjeta no le metan a otra por qué se los va a chingar🙂😂 Wey pero no… https://t.co/2OdhIze3sl,,
2020-07-22 18:36:22-05:00,@IvanPerea21,Shikamaru el mejor personaje de #NARUTO https://t.co/0Gm1EkWLmp,,
2020-07-22 18:37:52-05:00,@SotelofanBlanca,Ya ni pa que me enojo🙂,,
2020-07-22 18:40:09-05:00,@raul__abundis,@SanJorge_Black @jfaynel @7781Vela ¿Porqué digo que nunca se va a terminar? Hasta ahora le están destinando mucho d… https://t.co/VA26JptAQ8,,
2020-07-22 18:43:27-05:00,@ElisAIvarez,Ha sido una cuarentena muy genial ♥️,,
2020-07-22 18:47:15-05:00,@raul__abundis,"@SanJorge_Black @jfaynel @7781Vela Así, que seguramente los diputados acotaran las cantidades presupuestados a los… https://t.co/bJJlGvgOHq",,
2020-07-22 18:48:01-05:00,@dnkdxpe,@ABDThrashmaniac De la güera ma.,,
2020-07-22 18:48:19-05:00,@HeyArelyy,Admiro mucho mi fortaleza.,,
2020-07-22 18:49:21-05:00,@PichardoGine,"Es tan importante el uso de #cubrebocas para reducir el número de contagios, pero muchos no están preparados para d… https://t.co/Ix4u4c8wX2",,
2020-07-22 18:52:16-05:00,@raul__abundis,@SanJorge_Black @jfaynel @7781Vela Recordar que todas las evaluaciones económicas arrojaron que es un proyecto econ… https://t.co/pwjuU0KrSg,,
2020-07-22 18:54:28-05:00,@dnkdxpe,Actualización: ya todo bien con el puntero que me las trae a la casa aunque la armé hoy en otro lado JAJAJAJAJAJAJAJA,,
2020-07-22 18:54:33-05:00,@Kr89Mn,@davidsantosvlog Cuanto desprecio a este cabrón 🤢,,
2020-07-22 18:55:38-05:00,@raul__abundis,"@SanJorge_Black @jfaynel @7781Vela Si el nuevo gobierno no es de Morena, seguramente suspenderá ese proyecto por incosteable.",,
2020-07-22 19:01:19-05:00,@SotelofanBlanca,A tragar 🙂 Nomás del coraje jajaja https://t.co/yb5U78cd9S,,
2020-07-22 19:01:47-05:00,@caricuevasv,Rip,,
2020-07-22 19:02:21-05:00,@caricuevasv,Que diferente seria mi vida ahorita si no existiera el covid🥺,,
2020-07-22 19:06:01-05:00,@FemexNatacion,#FMNInforma 📢  La Asociación de Natación del Estado de Oaxaca invita a la conferencia que impartirá la nadadora Sof… https://t.co/yZBf0puOhc,,
2020-07-22 19:12:20-05:00,@MaVickySanchez,"Estuve en la oficina del Lic. @SNietoCastillo, titular de la UIF, platicamos sobre la iniciativa que presenté en el… https://t.co/IwapUMprz3",,
2020-07-22 19:12:32-05:00,@Isaac7Glez,Iba feliz a gastar y cierran office depot 😫,,
2020-07-22 19:13:45-05:00,@Isaac7Glez,"Discúlpame, ya acabaron mis 9 meses de prueba gratis ✌🏼",,
2020-07-22 19:13:48-05:00,@Olivares_119,@RamirosaldanaS lento,,
2020-07-22 19:21:05-05:00,@Topiciaa,"¡H O Y, solo quiero dar G R A C I A S!💗🥳🎉 https://t.co/RDJlcUMzhE",,
2020-07-22 19:21:09-05:00,@caricuevasv,Nada nuevo,,
2020-07-22 19:21:18-05:00,@dory_dann,Dudas 📱8331446010📲 solo whats ppr favor 💋 https://t.co/wf65IK00ib,,
2020-07-22 19:22:01-05:00,@angelrbr,Tal parece que tres somos insatisfactorios,,
2020-07-22 19:23:27-05:00,@dory_dann,Pagando un pack bb mi whats 📱8331446010📲,,
2020-07-22 19:24:27-05:00,@mallmousecop,sweaty gal after this mornings right out of bed bike ride 🚲 https://t.co/UQr4pCDO74,,
2020-07-22 19:25:01-05:00,@dnkdxpe,@driveffast_ A ver JAJAJAJAJAJAJAJAJAJAJA,,
2020-07-22 19:25:58-05:00,@dnkdxpe,@ivonnegarciao JAJAJAJAJAJAJAJAJA 😪,,
2020-07-22 19:26:07-05:00,@Alberto58364808,@hhhhhhhbbbbnnnn 👀,,
2020-07-22 19:27:30-05:00,@Adry_lover,"@Beto86909039 Muchas gracias, bendiciones!",,
2020-07-22 19:27:33-05:00,@Kr89Mn,@juncalssolano Fue una casualidad los colores naranja de sus cubrebocas. Debe ser tendencia el color 👍🏼,,
2020-07-22 19:28:50-05:00,@RNDeportes1,¡LOS NUEVOS UNIFORMES!🚂  El Cruz Azul presentó de manera oficial los nuevos uniformes que portarán.   La máquina se… https://t.co/EBhvMQNbUE,,
2020-07-22 19:31:08-05:00,@VIZENZIO,Acaba de publicar una foto en Tampico https://t.co/kEsJeBTMf7,22.2553,-97.8686
2020-07-22 19:31:26-05:00,@charlyr24049658,@ClaudioXGG 😂🤣🤣🤣,,
2020-07-22 19:31:52-05:00,@hanniagtzpriv,"Depresión te estoy esperando, ven a mi 😞😞😞😞😭 #18MonthsMyAss #10YearsOfOneDirection #DIRECTIONERSBREAKTHEINTERNET https://t.co/iua8uhHowf",,
2020-07-22 19:33:08-05:00,@paoleonC,"Mi workout de todos los días es barrer, trapear, lavar 😢😢",,
2020-07-23 10:14:50-05:00,@MoishefHerCo,@shagocf @PumasMX Así mi noche.,,
2020-07-23 12:04:53-05:00,@eventos1974,@moms_fmmja No le puedes Sam’s,,
2020-07-23 12:05:17-05:00,@eventos1974,@alinearnotm Por lana a la MLS,,
2020-07-23 12:05:50-05:00,@SelenaChao2,"They tried to make me go to rehab but I said, no no nouuu",,
2020-07-23 12:06:20-05:00,@greenVago_lil,Tirando mucho estilo soñando con ser estrellas,,
2020-07-23 12:07:15-05:00,@hanniagtzpriv,Quiero pedir una disculpa de antemano a toda persona a la que se le ocurra entablar una conversación conmigo estos… https://t.co/dkQQcyqn5D,,
2020-07-23 12:07:29-05:00,@fenixknight06,Sabes que estuvo buena la salsa cuando ... https://t.co/4WLOz6IwdL,,
2020-07-23 12:07:39-05:00,@_UnJaibo,@Cerrito83 Yo 🙄,,
2020-07-23 12:12:39-05:00,@SoyLuiSitoLopez,"Jaja ándale, nada de mamads progres 😂 https://t.co/3hv1W9EPPk",,
2020-07-23 12:12:51-05:00,@DelfinoKethlen,Vou sair daqui gorda e cachaçaria 😂😂😂,,
2020-07-23 12:13:36-05:00,@TheNiggox,Xbox game pass es la mejor membresía de videojuegos que ha existido alv,,
2020-07-23 12:13:39-05:00,@NexosTuristicos,📌🇲🇽 Así se dió a conocer la presentación del Programa de Impulso al Sector Hotelero y Prestadores de Servicios Turi… https://t.co/2fdr0HjTqQ,,
2020-07-23 12:15:23-05:00,@SoyLuiSitoLopez,Deleted tweet 🤷🏻‍♂️,,
2020-07-23 12:15:34-05:00,@RNDeportes1,"¡SE VA!😰  A sólo 3 días del debut de los Pumas en el torneo #Guard1anes de la Liga MX, Michel González renunció a l… https://t.co/LqZRNWjygs",,
2020-07-23 12:16:17-05:00,@Iberia28743469,"Lindo jueves hermosos... Alguien quiere pack, mándenme privado 😘😘😘 https://t.co/u8qOv7aXvv",,
2020-07-23 12:16:39-05:00,@hanniagtzpriv,"@sshawnschnapp Si, se ve que sin de Ian excelente calidad además el parecido con los chicos es increíble 🤭",,
2020-07-23 12:18:11-05:00,@hanniagtzpriv,@tqmbebe_ Las larries vivirán por siempre https://t.co/fckL2zCGoT,,
2020-07-23 12:20:13-05:00,@hanniagtzpriv,@twodefenceless @catalinapolet_1 Basado en hechos reales 🤭,,
2020-07-23 12:20:13-05:00,@Adry_lover,@Alexrayado1976 Muchas gracias! Mis papás son el motor que me sigue guiando y la verdad que no sería nada sin ellos. Saludos y bendiciones!,,
2020-07-23 12:37:15-05:00,@Adry_lover,"@Ferny_Hdz Muchas gracias! La idea es eso, que reflexionemos en lo personal y en lo social para saber cómo aportar… https://t.co/l2WxvVcJ02",,
2020-07-23 12:37:21-05:00,@Alanalsa1,Pero no es legal 😎 https://t.co/xC7hDzlXkS,,
2020-07-23 12:52:42-05:00,@EdselTL,Un soñador eterno,,
2020-07-23 12:53:23-05:00,@Adry_lover,@Osito78Rayado Si jajaja. El mejor equipo 🔵⚪,,
2020-07-23 12:55:23-05:00,@Adry_lover,@70_roberth Muchas gracias! Bendiciones y un abrazo grande de vuelta,,
2020-07-23 12:57:12-05:00,@AlexRohirian,Jesucristo porqué hay tanta gente,,
2020-07-23 12:57:24-05:00,@Adry_lover,"@ClaraZq Muchas gracias por leer! Dios te bendice, un abrazo fuerte 🤗😊",,
2020-07-23 13:02:15-05:00,@hanniagtzpriv,Jajajajaja por qué soy así... #10YearsOf1DMoments #onedirection10years #10YearsOfOneDirection https://t.co/ogwImbR7YQ,,
2020-07-23 13:02:39-05:00,@ViVaMaderV,!!!! Ya te vi que andas de PUTA !!! 😡😡😡😡😡,,
2020-07-23 13:03:37-05:00,@drraulbarragan,"En valoración preparatoria exploramos a detalle las estructuras de la nariz, realizamos una valoración fotográfica… https://t.co/Q9mQWPjHjI",22.268698,-97.85919
2020-07-23 13:03:47-05:00,@dnkdxpe,@MichelCorts9 JAJAJAJAJA está dlv,,
2020-07-23 13:04:34-05:00,@hanniagtzpriv,"@Sxurcxndy Sabes que... Me convenciste, acepto https://t.co/DIPVHshlj6",,
2020-07-23 13:05:12-05:00,@Adry_lover,"@FrancoMigueel Muchas gracias a ti, que desde que me acuerdo me has apoyado cuando lo necesite en el grupo. Un abra… https://t.co/7x4XB25IPV",,
2020-07-23 13:05:27-05:00,@dnkdxpe,1:00 pm y mi amiga no ha visto el msj donde le explicaba todo con fotos y screenshots como presentación de ppt.,,
2020-07-23 13:05:44-05:00,@RNDeportes1,¡LOS NUEVOS JERSEYS!🤩  El Querétaro🔵⚫presentó los nuevos jerseys para la temporada #Guard1anes de la Liga MX.  ¿Que… https://t.co/PoA25HtdbG,,
2020-07-23 13:05:58-05:00,@dnkdxpe,1:00 pm y mi amiga no ha visto el msj donde le explicaba todo el pedo con fotos y screenshots como presentación de ppt.,,
2020-07-23 13:06:31-05:00,@VictorFox23,Que rica verga se le marca al #chacal me enamoro cada día más de ellos😈🍆👀😍 https://t.co/iYptQMW12X,,
2020-07-23 13:07:10-05:00,@RitzyPlaza,@97chema @_elan_ @jessycadena,,
2020-07-23 13:07:28-05:00,@Adry_lover,"@adikto3k Jajajaja muchas gracias! Abrazo grande para ti y de verdad, siempre valoro tu sinceridad. Cuídate mucho! 🤗",,
2020-07-23 13:07:35-05:00,@ruli6927,@Leonel90497466 Si voy a ir,,
2020-07-23 13:09:01-05:00,@Dey_yaris,"A falta de caminata por el parque, paseo móvil con el abue, Sam (copiloto) y Layka atrás 🥰🥰 https://t.co/KwRPeTsNDj",,
2020-07-23 13:09:07-05:00,@Adry_lover,"@jaimeherdezc Muchas gracias, y claro que sí! #ArribaElMonterrey🔵⚪",,
2020-07-23 13:09:33-05:00,@raul__abundis,@Benchito2000 @forozcolg Su excremencia #ElCacas.,,
2020-07-23 13:09:50-05:00,@hanniagtzpriv,@Sxurcxndy Listo 🤭,,
2020-07-23 13:10:18-05:00,@RitzyPlaza,@97chema @_elan_ Que en tu perra vida vas a poder tener  @jessycadena  jajajajajaa,,
2020-07-23 13:12:53-05:00,@Dubhiea,Y yo que pensaba que para nuestros cumpleaños íbamos a hacer una mega fiestota 😞 @temocmtzupdates   #fuckyoucovid,,
2020-07-23 13:13:03-05:00,@javo_morales,"Llegó el día de disfrutar del mejor béisbol del mundo, hoy inicia la temporada 2020. #OpeningDay  #YoAmoElBeis  https://t.co/bQGxljddBV",,
2020-07-23 13:13:59-05:00,@raul__abundis,"@forozcolg #ElCacas ya los traicionó desde que se sometió a Trump, pero les encanta el atole con el dedo.",,
2020-07-23 13:15:03-05:00,@greliz90,@mariaagraciela Toda la vida,,
2020-07-23 13:15:29-05:00,@dory_dann,@Ryubens Manda whats bb,,
2020-07-23 13:15:45-05:00,@_Aliro30,@LadyCorico DEBAJO DE UN ARBOL DE MANGO  SENTADA ME PUSE A PENSAR LOS ARBOLES TENEMOS QUE CUIDAR *inserte canción de doki*,,
2020-07-23 13:15:51-05:00,@dory_dann,@Luisito38779147 Manda whats,,
2020-07-23 13:16:18-05:00,@Dey_yaris,"A falta de caminata vespertina por el parque, paseo móvil con el abue, Sam (copiloto) y Layka atrás 🥰🥰 https://t.co/9HG26sn61L",,
2020-07-23 13:17:02-05:00,@hanniagtzpriv,"@louisfttimmy Alguien me explica que va a pasar, es que ví la hora y me altere 🤯",,
2020-07-23 13:17:15-05:00,@DeiraMorales,"Casi 2 años y medio después acabo de descubrir que en Tampico no utilizan ni conocen el término ""Embarado""",,
